,file,channel,n_hfos,duration_samples,duration_sec
7381,sub-21_ses-01_task-hfo_run-02_eeg.edf,F3-Cz,1,76,0.152
7382,sub-21_ses-01_task-hfo_run-02_eeg.edf,T4-F4,5,318,0.636
7383,sub-21_ses-01_task-hfo_run-02_eeg.edf,F4-Cz,0,0,0.0
7384,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fp2,3,172,0.344
7385,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp1-F7,1,54,0.108
7386,sub-21_ses-01_task-hfo_run-03_eeg.edf,F7-T3,18,1524,3.048
7387,sub-21_ses-01_task-hfo_run-03_eeg.edf,T3-T5,30,2842,5.684
7388,sub-21_ses-01_task-hfo_run-03_eeg.edf,T5-O1,22,2227,4.454
7389,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp2-F8,3,188,0.376
7390,sub-21_ses-01_task-hfo_run-03_eeg.edf,F8-T4,17,1379,2.758
7391,sub-21_ses-01_task-hfo_run-03_eeg.edf,T4-T6,31,2920,5.84
7392,sub-21_ses-01_task-hfo_run-03_eeg.edf,T6-O2,25,2781,5.562
7393,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp1-F3,3,313,0.626
7394,sub-21_ses-01_task-hfo_run-03_eeg.edf,F3-C3,2,137,0.274
7395,sub-21_ses-01_task-hfo_run-03_eeg.edf,C3-P3,0,0,0.0
7396,sub-21_ses-01_task-hfo_run-03_eeg.edf,P3-O1,0,0,0.0
7397,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp2-F4,0,0,0.0
7398,sub-21_ses-01_task-hfo_run-03_eeg.edf,F4-C4,0,0,0.0
7399,sub-21_ses-01_task-hfo_run-03_eeg.edf,C4-P4,0,0,0.0
7400,sub-21_ses-01_task-hfo_run-03_eeg.edf,P4-O2,0,0,0.0
7401,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fz-Cz,0,0,0.0
7402,sub-21_ses-01_task-hfo_run-03_eeg.edf,Cz-Pz,0,0,0.0
7403,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fz,3,177,0.354
7404,sub-21_ses-01_task-hfo_run-03_eeg.edf,Fp2-Fz,0,0,0.0
7405,sub-21_ses-01_task-hfo_run-03_eeg.edf,F7-F3,2,157,0.314
7406,sub-21_ses-01_task-hfo_run-03_eeg.edf,F3-Fz,1,64,0.128
7407,sub-21_ses-01_task-hfo_run-03_eeg.edf,F8-F4,5,350,0.7
7408,sub-21_ses-01_task-hfo_run-03_eeg.edf,F4-Fz,0,0,0.0
7409,sub-21_ses-01_task-hfo_run-03_eeg.edf,T3-C3,21,1786,3.572
7410,sub-21_ses-01_task-hfo_run-03_eeg.edf,C3-Cz,0,0,0.0
7411,sub-21_ses-01_task-hfo_run-03_eeg.edf,T4-C4,15,1189,2.378
7412,sub-21_ses-01_task-hfo_run-03_eeg.edf,C4-Cz,0,0,0.0
7413,sub-21_ses-01_task-hfo_run-03_eeg.edf,T5-P3,23,2136,4.272
7414,sub-21_ses-01_task-hfo_run-03_eeg.edf,P3-Pz,0,0,0.0
7415,sub-21_ses-01_task-hfo_run-03_eeg.edf,T6-P4,23,2928,5.856
7416,sub-21_ses-01_task-hfo_run-03_eeg.edf,P4-Pz,0,0,0.0
7417,sub-21_ses-01_task-hfo_run-03_eeg.edf,Pz-O1,0,0,0.0
7418,sub-21_ses-01_task-hfo_run-03_eeg.edf,Pz-O2,0,0,0.0
7419,sub-21_ses-01_task-hfo_run-03_eeg.edf,O1-O2,0,0,0.0
7420,sub-21_ses-01_task-hfo_run-03_eeg.edf,F7-C3,0,0,0.0
7421,sub-21_ses-01_task-hfo_run-03_eeg.edf,C3-Fz,0,0,0.0
7422,sub-21_ses-01_task-hfo_run-03_eeg.edf,F8-C4,4,251,0.502
7423,sub-21_ses-01_task-hfo_run-03_eeg.edf,C4-Fz,0,0,0.0
7424,sub-21_ses-01_task-hfo_run-03_eeg.edf,T5-C3,23,2157,4.314
7425,sub-21_ses-01_task-hfo_run-03_eeg.edf,C3-Pz,0,0,0.0
7426,sub-21_ses-01_task-hfo_run-03_eeg.edf,T6-C4,24,2790,5.58
7427,sub-21_ses-01_task-hfo_run-03_eeg.edf,C4-Pz,0,0,0.0
7428,sub-21_ses-01_task-hfo_run-03_eeg.edf,T3-P3,22,1982,3.964
7429,sub-21_ses-01_task-hfo_run-03_eeg.edf,P3-Cz,0,0,0.0
7430,sub-21_ses-01_task-hfo_run-03_eeg.edf,T4-P4,22,1534,3.068
7431,sub-21_ses-01_task-hfo_run-03_eeg.edf,P4-Cz,0,0,0.0
7432,sub-21_ses-01_task-hfo_run-03_eeg.edf,T3-F3,21,1736,3.472
7433,sub-21_ses-01_task-hfo_run-03_eeg.edf,F3-Cz,1,115,0.23
7434,sub-21_ses-01_task-hfo_run-03_eeg.edf,T4-F4,20,1354,2.708
7435,sub-21_ses-01_task-hfo_run-03_eeg.edf,F4-Cz,0,0,0.0
7436,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fp2,2,110,0.22
7437,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp1-F7,3,158,0.316
7438,sub-21_ses-01_task-hfo_run-04_eeg.edf,F7-T3,1,80,0.16
7439,sub-21_ses-01_task-hfo_run-04_eeg.edf,T3-T5,0,0,0.0
7440,sub-21_ses-01_task-hfo_run-04_eeg.edf,T5-O1,0,0,0.0
7441,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp2-F8,0,0,0.0
7442,sub-21_ses-01_task-hfo_run-04_eeg.edf,F8-T4,3,177,0.354
7443,sub-21_ses-01_task-hfo_run-04_eeg.edf,T4-T6,1,53,0.106
7444,sub-21_ses-01_task-hfo_run-04_eeg.edf,T6-O2,0,0,0.0
7445,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp1-F3,1,58,0.116
7446,sub-21_ses-01_task-hfo_run-04_eeg.edf,F3-C3,0,0,0.0
7447,sub-21_ses-01_task-hfo_run-04_eeg.edf,C3-P3,0,0,0.0
7448,sub-21_ses-01_task-hfo_run-04_eeg.edf,P3-O1,0,0,0.0
7449,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp2-F4,1,80,0.16
7450,sub-21_ses-01_task-hfo_run-04_eeg.edf,F4-C4,0,0,0.0
7451,sub-21_ses-01_task-hfo_run-04_eeg.edf,C4-P4,0,0,0.0
7452,sub-21_ses-01_task-hfo_run-04_eeg.edf,P4-O2,0,0,0.0
7453,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fz-Cz,0,0,0.0
7454,sub-21_ses-01_task-hfo_run-04_eeg.edf,Cz-Pz,0,0,0.0
7455,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fz,1,57,0.114
7456,sub-21_ses-01_task-hfo_run-04_eeg.edf,Fp2-Fz,0,0,0.0
7457,sub-21_ses-01_task-hfo_run-04_eeg.edf,F7-F3,1,51,0.102
7458,sub-21_ses-01_task-hfo_run-04_eeg.edf,F3-Fz,0,0,0.0
7459,sub-21_ses-01_task-hfo_run-04_eeg.edf,F8-F4,0,0,0.0
7460,sub-21_ses-01_task-hfo_run-04_eeg.edf,F4-Fz,0,0,0.0
7461,sub-21_ses-01_task-hfo_run-04_eeg.edf,T3-C3,0,0,0.0
7462,sub-21_ses-01_task-hfo_run-04_eeg.edf,C3-Cz,0,0,0.0
7463,sub-21_ses-01_task-hfo_run-04_eeg.edf,T4-C4,1,52,0.104
7464,sub-21_ses-01_task-hfo_run-04_eeg.edf,C4-Cz,0,0,0.0
7465,sub-21_ses-01_task-hfo_run-04_eeg.edf,T5-P3,0,0,0.0
7466,sub-21_ses-01_task-hfo_run-04_eeg.edf,P3-Pz,0,0,0.0
7467,sub-21_ses-01_task-hfo_run-04_eeg.edf,T6-P4,0,0,0.0
7468,sub-21_ses-01_task-hfo_run-04_eeg.edf,P4-Pz,0,0,0.0
7469,sub-21_ses-01_task-hfo_run-04_eeg.edf,Pz-O1,0,0,0.0
7470,sub-21_ses-01_task-hfo_run-04_eeg.edf,Pz-O2,0,0,0.0
7471,sub-21_ses-01_task-hfo_run-04_eeg.edf,O1-O2,0,0,0.0
7472,sub-21_ses-01_task-hfo_run-04_eeg.edf,F7-C3,1,55,0.11
7473,sub-21_ses-01_task-hfo_run-04_eeg.edf,C3-Fz,0,0,0.0
7474,sub-21_ses-01_task-hfo_run-04_eeg.edf,F8-C4,0,0,0.0
7475,sub-21_ses-01_task-hfo_run-04_eeg.edf,C4-Fz,0,0,0.0
7476,sub-21_ses-01_task-hfo_run-04_eeg.edf,T5-C3,0,0,0.0
7477,sub-21_ses-01_task-hfo_run-04_eeg.edf,C3-Pz,0,0,0.0
7478,sub-21_ses-01_task-hfo_run-04_eeg.edf,T6-C4,0,0,0.0
7479,sub-21_ses-01_task-hfo_run-04_eeg.edf,C4-Pz,0,0,0.0
7480,sub-21_ses-01_task-hfo_run-04_eeg.edf,T3-P3,0,0,0.0
7481,sub-21_ses-01_task-hfo_run-04_eeg.edf,P3-Cz,0,0,0.0
7482,sub-21_ses-01_task-hfo_run-04_eeg.edf,T4-P4,1,51,0.102
7483,sub-21_ses-01_task-hfo_run-04_eeg.edf,P4-Cz,0,0,0.0
7484,sub-21_ses-01_task-hfo_run-04_eeg.edf,T3-F3,0,0,0.0
7485,sub-21_ses-01_task-hfo_run-04_eeg.edf,F3-Cz,0,0,0.0
7486,sub-21_ses-01_task-hfo_run-04_eeg.edf,T4-F4,1,54,0.108
7487,sub-21_ses-01_task-hfo_run-04_eeg.edf,F4-Cz,0,0,0.0
7488,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp1-Fp2,0,0,0.0
7489,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp1-F7,1,97,0.194
7490,sub-21_ses-01_task-hfo_run-05_eeg.edf,F7-T3,2,218,0.436
7491,sub-21_ses-01_task-hfo_run-05_eeg.edf,T3-T5,1,115,0.23
7492,sub-21_ses-01_task-hfo_run-05_eeg.edf,T5-O1,0,0,0.0
7493,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp2-F8,0,0,0.0
7494,sub-21_ses-01_task-hfo_run-05_eeg.edf,F8-T4,0,0,0.0
7495,sub-21_ses-01_task-hfo_run-05_eeg.edf,T4-T6,0,0,0.0
7496,sub-21_ses-01_task-hfo_run-05_eeg.edf,T6-O2,0,0,0.0
7497,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp1-F3,1,43,0.086
7498,sub-21_ses-01_task-hfo_run-05_eeg.edf,F3-C3,0,0,0.0
7499,sub-21_ses-01_task-hfo_run-05_eeg.edf,C3-P3,0,0,0.0
7500,sub-21_ses-01_task-hfo_run-05_eeg.edf,P3-O1,0,0,0.0
7501,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp2-F4,0,0,0.0
7502,sub-21_ses-01_task-hfo_run-05_eeg.edf,F4-C4,0,0,0.0
7503,sub-21_ses-01_task-hfo_run-05_eeg.edf,C4-P4,0,0,0.0
7504,sub-21_ses-01_task-hfo_run-05_eeg.edf,P4-O2,0,0,0.0
7505,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fz-Cz,0,0,0.0
7506,sub-21_ses-01_task-hfo_run-05_eeg.edf,Cz-Pz,0,0,0.0
7507,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp1-Fz,0,0,0.0
7508,sub-21_ses-01_task-hfo_run-05_eeg.edf,Fp2-Fz,0,0,0.0
7509,sub-21_ses-01_task-hfo_run-05_eeg.edf,F7-F3,1,163,0.326
7510,sub-21_ses-01_task-hfo_run-05_eeg.edf,F3-Fz,0,0,0.0
7511,sub-21_ses-01_task-hfo_run-05_eeg.edf,F8-F4,0,0,0.0
7512,sub-21_ses-01_task-hfo_run-05_eeg.edf,F4-Fz,0,0,0.0
7513,sub-21_ses-01_task-hfo_run-05_eeg.edf,T3-C3,2,140,0.28
7514,sub-21_ses-01_task-hfo_run-05_eeg.edf,C3-Cz,0,0,0.0
7515,sub-21_ses-01_task-hfo_run-05_eeg.edf,T4-C4,0,0,0.0
7516,sub-21_ses-01_task-hfo_run-05_eeg.edf,C4-Cz,0,0,0.0
7517,sub-21_ses-01_task-hfo_run-05_eeg.edf,T5-P3,0,0,0.0
7518,sub-21_ses-01_task-hfo_run-05_eeg.edf,P3-Pz,0,0,0.0
7519,sub-21_ses-01_task-hfo_run-05_eeg.edf,T6-P4,0,0,0.0
7520,sub-21_ses-01_task-hfo_run-05_eeg.edf,P4-Pz,0,0,0.0
7521,sub-21_ses-01_task-hfo_run-05_eeg.edf,Pz-O1,0,0,0.0
7522,sub-21_ses-01_task-hfo_run-05_eeg.edf,Pz-O2,0,0,0.0
7523,sub-21_ses-01_task-hfo_run-05_eeg.edf,O1-O2,0,0,0.0
7524,sub-21_ses-01_task-hfo_run-05_eeg.edf,F7-C3,1,144,0.288
7525,sub-21_ses-01_task-hfo_run-05_eeg.edf,C3-Fz,0,0,0.0
7526,sub-21_ses-01_task-hfo_run-05_eeg.edf,F8-C4,0,0,0.0
7527,sub-21_ses-01_task-hfo_run-05_eeg.edf,C4-Fz,0,0,0.0
7528,sub-21_ses-01_task-hfo_run-05_eeg.edf,T5-C3,0,0,0.0
7529,sub-21_ses-01_task-hfo_run-05_eeg.edf,C3-Pz,0,0,0.0
7530,sub-21_ses-01_task-hfo_run-05_eeg.edf,T6-C4,0,0,0.0
7531,sub-21_ses-01_task-hfo_run-05_eeg.edf,C4-Pz,0,0,0.0
7532,sub-21_ses-01_task-hfo_run-05_eeg.edf,T3-P3,2,165,0.33
7533,sub-21_ses-01_task-hfo_run-05_eeg.edf,P3-Cz,0,0,0.0
7534,sub-21_ses-01_task-hfo_run-05_eeg.edf,T4-P4,0,0,0.0
7535,sub-21_ses-01_task-hfo_run-05_eeg.edf,P4-Cz,0,0,0.0
7536,sub-21_ses-01_task-hfo_run-05_eeg.edf,T3-F3,2,140,0.28
7537,sub-21_ses-01_task-hfo_run-05_eeg.edf,F3-Cz,0,0,0.0
7538,sub-21_ses-01_task-hfo_run-05_eeg.edf,T4-F4,0,0,0.0
7539,sub-21_ses-01_task-hfo_run-05_eeg.edf,F4-Cz,0,0,0.0
7540,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp1-Fp2,1,68,0.136
7541,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp1-F7,1,59,0.118
7542,sub-21_ses-01_task-hfo_run-06_eeg.edf,F7-T3,2,174,0.348
7543,sub-21_ses-01_task-hfo_run-06_eeg.edf,T3-T5,1,72,0.144
7544,sub-21_ses-01_task-hfo_run-06_eeg.edf,T5-O1,0,0,0.0
7545,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp2-F8,0,0,0.0
7546,sub-21_ses-01_task-hfo_run-06_eeg.edf,F8-T4,1,57,0.114
7547,sub-21_ses-01_task-hfo_run-06_eeg.edf,T4-T6,0,0,0.0
7548,sub-21_ses-01_task-hfo_run-06_eeg.edf,T6-O2,0,0,0.0
7549,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp1-F3,1,68,0.136
7550,sub-21_ses-01_task-hfo_run-06_eeg.edf,F3-C3,0,0,0.0
7551,sub-21_ses-01_task-hfo_run-06_eeg.edf,C3-P3,0,0,0.0
7552,sub-21_ses-01_task-hfo_run-06_eeg.edf,P3-O1,0,0,0.0
7553,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp2-F4,0,0,0.0
7554,sub-21_ses-01_task-hfo_run-06_eeg.edf,F4-C4,0,0,0.0
7555,sub-21_ses-01_task-hfo_run-06_eeg.edf,C4-P4,0,0,0.0
7556,sub-21_ses-01_task-hfo_run-06_eeg.edf,P4-O2,0,0,0.0
7557,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fz-Cz,0,0,0.0
7558,sub-21_ses-01_task-hfo_run-06_eeg.edf,Cz-Pz,0,0,0.0
7559,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp1-Fz,1,69,0.138
7560,sub-21_ses-01_task-hfo_run-06_eeg.edf,Fp2-Fz,0,0,0.0
7561,sub-21_ses-01_task-hfo_run-06_eeg.edf,F7-F3,0,0,0.0
7562,sub-21_ses-01_task-hfo_run-06_eeg.edf,F3-Fz,0,0,0.0
7563,sub-21_ses-01_task-hfo_run-06_eeg.edf,F8-F4,1,37,0.074
7564,sub-21_ses-01_task-hfo_run-06_eeg.edf,F4-Fz,0,0,0.0
7565,sub-21_ses-01_task-hfo_run-06_eeg.edf,T3-C3,1,79,0.158
7566,sub-21_ses-01_task-hfo_run-06_eeg.edf,C3-Cz,0,0,0.0
7567,sub-21_ses-01_task-hfo_run-06_eeg.edf,T4-C4,0,0,0.0
7568,sub-21_ses-01_task-hfo_run-06_eeg.edf,C4-Cz,0,0,0.0
7569,sub-21_ses-01_task-hfo_run-06_eeg.edf,T5-P3,0,0,0.0
7570,sub-21_ses-01_task-hfo_run-06_eeg.edf,P3-Pz,0,0,0.0
7571,sub-21_ses-01_task-hfo_run-06_eeg.edf,T6-P4,1,51,0.102
7572,sub-21_ses-01_task-hfo_run-06_eeg.edf,P4-Pz,0,0,0.0
7573,sub-21_ses-01_task-hfo_run-06_eeg.edf,Pz-O1,0,0,0.0
7574,sub-21_ses-01_task-hfo_run-06_eeg.edf,Pz-O2,0,0,0.0
7575,sub-21_ses-01_task-hfo_run-06_eeg.edf,O1-O2,0,0,0.0
7576,sub-21_ses-01_task-hfo_run-06_eeg.edf,F7-C3,0,0,0.0
7577,sub-21_ses-01_task-hfo_run-06_eeg.edf,C3-Fz,0,0,0.0
7578,sub-21_ses-01_task-hfo_run-06_eeg.edf,F8-C4,0,0,0.0
7579,sub-21_ses-01_task-hfo_run-06_eeg.edf,C4-Fz,0,0,0.0
7580,sub-21_ses-01_task-hfo_run-06_eeg.edf,T5-C3,0,0,0.0
7581,sub-21_ses-01_task-hfo_run-06_eeg.edf,C3-Pz,0,0,0.0
7582,sub-21_ses-01_task-hfo_run-06_eeg.edf,T6-C4,0,0,0.0
7583,sub-21_ses-01_task-hfo_run-06_eeg.edf,C4-Pz,0,0,0.0
7584,sub-21_ses-01_task-hfo_run-06_eeg.edf,T3-P3,1,72,0.144
7585,sub-21_ses-01_task-hfo_run-06_eeg.edf,P3-Cz,0,0,0.0
7586,sub-21_ses-01_task-hfo_run-06_eeg.edf,T4-P4,0,0,0.0
7587,sub-21_ses-01_task-hfo_run-06_eeg.edf,P4-Cz,0,0,0.0
7588,sub-21_ses-01_task-hfo_run-06_eeg.edf,T3-F3,2,147,0.294
7589,sub-21_ses-01_task-hfo_run-06_eeg.edf,F3-Cz,0,0,0.0
7590,sub-21_ses-01_task-hfo_run-06_eeg.edf,T4-F4,0,0,0.0
7591,sub-21_ses-01_task-hfo_run-06_eeg.edf,F4-Cz,0,0,0.0
7592,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp1-Fp2,0,0,0.0
7593,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp1-F7,4,331,0.662
7594,sub-21_ses-01_task-hfo_run-07_eeg.edf,F7-T3,4,379,0.758
7595,sub-21_ses-01_task-hfo_run-07_eeg.edf,T3-T5,4,334,0.668
7596,sub-21_ses-01_task-hfo_run-07_eeg.edf,T5-O1,0,0,0.0
7597,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp2-F8,2,122,0.244
7598,sub-21_ses-01_task-hfo_run-07_eeg.edf,F8-T4,4,255,0.51
7599,sub-21_ses-01_task-hfo_run-07_eeg.edf,T4-T6,3,188,0.376
7600,sub-21_ses-01_task-hfo_run-07_eeg.edf,T6-O2,0,0,0.0
7601,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp1-F3,2,126,0.252
7602,sub-21_ses-01_task-hfo_run-07_eeg.edf,F3-C3,0,0,0.0
7603,sub-21_ses-01_task-hfo_run-07_eeg.edf,C3-P3,0,0,0.0
7604,sub-21_ses-01_task-hfo_run-07_eeg.edf,P3-O1,0,0,0.0
7605,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp2-F4,0,0,0.0
7606,sub-21_ses-01_task-hfo_run-07_eeg.edf,F4-C4,0,0,0.0
7607,sub-21_ses-01_task-hfo_run-07_eeg.edf,C4-P4,0,0,0.0
7608,sub-21_ses-01_task-hfo_run-07_eeg.edf,P4-O2,0,0,0.0
7609,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fz-Cz,0,0,0.0
7610,sub-21_ses-01_task-hfo_run-07_eeg.edf,Cz-Pz,0,0,0.0
7611,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp1-Fz,1,56,0.112
7612,sub-21_ses-01_task-hfo_run-07_eeg.edf,Fp2-Fz,0,0,0.0
7613,sub-21_ses-01_task-hfo_run-07_eeg.edf,F7-F3,4,318,0.636
7614,sub-21_ses-01_task-hfo_run-07_eeg.edf,F3-Fz,0,0,0.0
7615,sub-21_ses-01_task-hfo_run-07_eeg.edf,F8-F4,3,155,0.31
7616,sub-21_ses-01_task-hfo_run-07_eeg.edf,F4-Fz,0,0,0.0
7617,sub-21_ses-01_task-hfo_run-07_eeg.edf,T3-C3,4,327,0.654
7618,sub-21_ses-01_task-hfo_run-07_eeg.edf,C3-Cz,0,0,0.0
7619,sub-21_ses-01_task-hfo_run-07_eeg.edf,T4-C4,3,214,0.428
7620,sub-21_ses-01_task-hfo_run-07_eeg.edf,C4-Cz,0,0,0.0
7621,sub-21_ses-01_task-hfo_run-07_eeg.edf,T5-P3,0,0,0.0
7622,sub-21_ses-01_task-hfo_run-07_eeg.edf,P3-Pz,0,0,0.0
7623,sub-21_ses-01_task-hfo_run-07_eeg.edf,T6-P4,0,0,0.0
7624,sub-21_ses-01_task-hfo_run-07_eeg.edf,P4-Pz,0,0,0.0
7625,sub-21_ses-01_task-hfo_run-07_eeg.edf,Pz-O1,0,0,0.0
7626,sub-21_ses-01_task-hfo_run-07_eeg.edf,Pz-O2,0,0,0.0
7627,sub-21_ses-01_task-hfo_run-07_eeg.edf,O1-O2,0,0,0.0
7628,sub-21_ses-01_task-hfo_run-07_eeg.edf,F7-C3,4,323,0.646
7629,sub-21_ses-01_task-hfo_run-07_eeg.edf,C3-Fz,0,0,0.0
7630,sub-21_ses-01_task-hfo_run-07_eeg.edf,F8-C4,2,118,0.236
7631,sub-21_ses-01_task-hfo_run-07_eeg.edf,C4-Fz,0,0,0.0
7632,sub-21_ses-01_task-hfo_run-07_eeg.edf,T5-C3,0,0,0.0
7633,sub-21_ses-01_task-hfo_run-07_eeg.edf,C3-Pz,0,0,0.0
7634,sub-21_ses-01_task-hfo_run-07_eeg.edf,T6-C4,0,0,0.0
7635,sub-21_ses-01_task-hfo_run-07_eeg.edf,C4-Pz,0,0,0.0
7636,sub-21_ses-01_task-hfo_run-07_eeg.edf,T3-P3,4,324,0.648
7637,sub-21_ses-01_task-hfo_run-07_eeg.edf,P3-Cz,0,0,0.0
7638,sub-21_ses-01_task-hfo_run-07_eeg.edf,T4-P4,4,246,0.492
7639,sub-21_ses-01_task-hfo_run-07_eeg.edf,P4-Cz,0,0,0.0
7640,sub-21_ses-01_task-hfo_run-07_eeg.edf,T3-F3,5,397,0.794
7641,sub-21_ses-01_task-hfo_run-07_eeg.edf,F3-Cz,0,0,0.0
7642,sub-21_ses-01_task-hfo_run-07_eeg.edf,T4-F4,3,194,0.388
7643,sub-21_ses-01_task-hfo_run-07_eeg.edf,F4-Cz,0,0,0.0
7644,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp1-Fp2,1,67,0.134
7645,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp1-F7,3,234,0.468
7646,sub-21_ses-01_task-hfo_run-08_eeg.edf,F7-T3,5,378,0.756
7647,sub-21_ses-01_task-hfo_run-08_eeg.edf,T3-T5,3,189,0.378
7648,sub-21_ses-01_task-hfo_run-08_eeg.edf,T5-O1,0,0,0.0
7649,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp2-F8,0,0,0.0
7650,sub-21_ses-01_task-hfo_run-08_eeg.edf,F8-T4,3,215,0.43
7651,sub-21_ses-01_task-hfo_run-08_eeg.edf,T4-T6,2,135,0.27
7652,sub-21_ses-01_task-hfo_run-08_eeg.edf,T6-O2,0,0,0.0
7653,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp1-F3,0,0,0.0
7654,sub-21_ses-01_task-hfo_run-08_eeg.edf,F3-C3,0,0,0.0
7655,sub-21_ses-01_task-hfo_run-08_eeg.edf,C3-P3,0,0,0.0
7656,sub-21_ses-01_task-hfo_run-08_eeg.edf,P3-O1,0,0,0.0
7657,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp2-F4,0,0,0.0
7658,sub-21_ses-01_task-hfo_run-08_eeg.edf,F4-C4,0,0,0.0
7659,sub-21_ses-01_task-hfo_run-08_eeg.edf,C4-P4,0,0,0.0
7660,sub-21_ses-01_task-hfo_run-08_eeg.edf,P4-O2,0,0,0.0
7661,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fz-Cz,0,0,0.0
7662,sub-21_ses-01_task-hfo_run-08_eeg.edf,Cz-Pz,0,0,0.0
7663,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp1-Fz,0,0,0.0
7664,sub-21_ses-01_task-hfo_run-08_eeg.edf,Fp2-Fz,0,0,0.0
7665,sub-21_ses-01_task-hfo_run-08_eeg.edf,F7-F3,3,269,0.538
7666,sub-21_ses-01_task-hfo_run-08_eeg.edf,F3-Fz,0,0,0.0
7667,sub-21_ses-01_task-hfo_run-08_eeg.edf,F8-F4,1,60,0.12
7668,sub-21_ses-01_task-hfo_run-08_eeg.edf,F4-Fz,0,0,0.0
7669,sub-21_ses-01_task-hfo_run-08_eeg.edf,T3-C3,2,128,0.256
7670,sub-21_ses-01_task-hfo_run-08_eeg.edf,C3-Cz,0,0,0.0
7671,sub-21_ses-01_task-hfo_run-08_eeg.edf,T4-C4,2,146,0.292
7672,sub-21_ses-01_task-hfo_run-08_eeg.edf,C4-Cz,0,0,0.0
7673,sub-21_ses-01_task-hfo_run-08_eeg.edf,T5-P3,0,0,0.0
7674,sub-21_ses-01_task-hfo_run-08_eeg.edf,P3-Pz,0,0,0.0
7675,sub-21_ses-01_task-hfo_run-08_eeg.edf,T6-P4,0,0,0.0
7676,sub-21_ses-01_task-hfo_run-08_eeg.edf,P4-Pz,0,0,0.0
7677,sub-21_ses-01_task-hfo_run-08_eeg.edf,Pz-O1,0,0,0.0
7678,sub-21_ses-01_task-hfo_run-08_eeg.edf,Pz-O2,0,0,0.0
7679,sub-21_ses-01_task-hfo_run-08_eeg.edf,O1-O2,0,0,0.0
7680,sub-21_ses-01_task-hfo_run-08_eeg.edf,F7-C3,3,260,0.52
7681,sub-21_ses-01_task-hfo_run-08_eeg.edf,C3-Fz,0,0,0.0
7682,sub-21_ses-01_task-hfo_run-08_eeg.edf,F8-C4,1,57,0.114
7683,sub-21_ses-01_task-hfo_run-08_eeg.edf,C4-Fz,0,0,0.0
7684,sub-21_ses-01_task-hfo_run-08_eeg.edf,T5-C3,0,0,0.0
7685,sub-21_ses-01_task-hfo_run-08_eeg.edf,C3-Pz,0,0,0.0
7686,sub-21_ses-01_task-hfo_run-08_eeg.edf,T6-C4,0,0,0.0
7687,sub-21_ses-01_task-hfo_run-08_eeg.edf,C4-Pz,0,0,0.0
7688,sub-21_ses-01_task-hfo_run-08_eeg.edf,T3-P3,3,206,0.412
7689,sub-21_ses-01_task-hfo_run-08_eeg.edf,P3-Cz,0,0,0.0
7690,sub-21_ses-01_task-hfo_run-08_eeg.edf,T4-P4,2,145,0.29
7691,sub-21_ses-01_task-hfo_run-08_eeg.edf,P4-Cz,0,0,0.0
7692,sub-21_ses-01_task-hfo_run-08_eeg.edf,T3-F3,3,210,0.42
